,customer_id,name,email,membership_age,revenue,preferred_film_language,preferred_film_category,city_id,city,preferred_film_year
360,361,LAWRENCE_LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,0 days 06:52:43.000000000,100.68999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",20,Almirante Brown,00s
361,362,NICHOLAS_BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,0 days 06:52:43.000000000,145.67999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",32,Arecibo,00s
362,363,ROY_WHITING,ROY.WHITING@sakilacustomer.org,0 days 06:52:43.000000000,143.70999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",585,Yaound,00s
363,364,BENJAMIN_VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,0 days 06:52:43.000000000,95.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",66,Belm,00s
364,365,BRUCE_SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,0 days 06:52:43.000000000,103.76999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",372,Nyeri,00s
365,366,BRANDON_HUEY,BRANDON.HUEY@sakilacustomer.org,0 days 06:52:43.000000000,152.63,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",188,Guadalajara,00s
366,367,ADAM_GOOCH,ADAM.GOOCH@sakilacustomer.org,0 days 06:52:43.000000000,101.78,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",377,Okinawa,00s
367,368,HARRY_ARCE,HARRY.ARCE@sakilacustomer.org,0 days 06:52:43.000000000,157.65,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",50,Balikesir,00s
368,369,FRED_WHEAT,FRED.WHEAT@sakilacustomer.org,0 days 06:52:43.000000000,88.74999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",8,Adoni,00s
369,370,WAYNE_TRUONG,WAYNE.TRUONG@sakilacustomer.org,0 days 06:52:43.000000000,70.81000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",356,Najafabad,00s
370,371,BILLY_POULIN,BILLY.POULIN@sakilacustomer.org,0 days 06:52:43.000000000,149.65,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",250,Jurez,00s
371,372,STEVE_MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,0 days 06:52:43.000000000,158.66,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",191,Gulbarga,00s
372,373,LOUIS_LEONE,LOUIS.LEONE@sakilacustomer.org,0 days 06:52:43.000000000,161.65000000000003,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",98,Cabuyao,00s
373,374,JEREMY_HURTADO,JEREMY.HURTADO@sakilacustomer.org,0 days 06:52:43.000000000,103.71999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",415,Probolinggo,00s
374,375,AARON_SELBY,AARON.SELBY@sakilacustomer.org,0 days 06:52:43.000000000,110.75999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",523,Tanauan,00s
375,376,RANDY_GAITHER,RANDY.GAITHER@sakilacustomer.org,0 days 06:52:43.000000000,110.71999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",572,Vitria de Santo Anto,00s
376,377,HOWARD_FORTNER,HOWARD.FORTNER@sakilacustomer.org,0 days 06:52:43.000000000,93.73999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",348,Mwene-Ditu,00s
377,378,EUGENE_CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,0 days 06:52:43.000000000,71.81000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",285,Kurgan,00s
378,379,CARLOS_COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,0 days 06:52:43.000000000,106.76999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",265,Kermanshah,00s
379,380,RUSSELL_BRINSON,RUSSELL.BRINSON@sakilacustomer.org,0 days 06:52:43.000000000,136.63999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",471,Shenzhen,00s
380,381,BOBBY_BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,0 days 06:52:43.000000000,106.64999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",73,Bhavnagar,00s
381,382,VICTOR_BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,0 days 06:52:43.000000000,91.75999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",549,Tychy,00s
382,383,MARTIN_BALES,MARTIN.BALES@sakilacustomer.org,0 days 06:52:43.000000000,103.72999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",493,South Hill,00s
383,384,ERNEST_STEPP,ERNEST.STEPP@sakilacustomer.org,0 days 06:52:43.000000000,89.74999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",322,Manchester,00s
384,385,PHILLIP_HOLM,PHILLIP.HOLM@sakilacustomer.org,0 days 06:52:43.000000000,101.73999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",360,Namibe,00s
385,386,TODD_TAN,TODD.TAN@sakilacustomer.org,0 days 06:52:43.000000000,117.70999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",210,Huaian,00s
386,387,JESSE_SCHILLING,JESSE.SCHILLING@sakilacustomer.org,0 days 06:52:43.000000000,101.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",521,Tama,00s
387,388,CRAIG_MORRELL,CRAIG.MORRELL@sakilacustomer.org,0 days 06:52:43.000000000,124.69999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",258,Kamjanets-Podilskyi,00s
388,389,ALAN_KAHN,ALAN.KAHN@sakilacustomer.org,0 days 06:52:43.000000000,124.73999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",315,Lubumbashi,00s
389,390,SHAWN_HEATON,SHAWN.HEATON@sakilacustomer.org,0 days 06:52:43.000000000,152.67,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",104,Cavite,00s
390,391,CLARENCE_GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,0 days 06:52:43.000000000,104.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",157,Emeishan,00s
391,392,SEAN_DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,0 days 06:52:43.000000000,91.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",358,Nakhon Sawan,00s
392,393,PHILIP_CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,0 days 06:52:43.000000000,121.68999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",229,Izumisano,00s
393,394,CHRIS_BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,0 days 06:52:43.000000000,84.78,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",6,Addis Abeba,00s
394,395,JOHNNY_TURPIN,JOHNNY.TURPIN@sakilacustomer.org,0 days 06:52:43.000000000,57.81000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",278,Korolev,00s
395,396,EARL_SHANKS,EARL.SHANKS@sakilacustomer.org,0 days 06:52:43.000000000,111.72999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",181,Gijn,00s
396,397,JIMMY_SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,0 days 06:52:43.000000000,105.70999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",15,al-Qadarif,00s
397,398,ANTONIO_MEEK,ANTONIO.MEEK@sakilacustomer.org,0 days 06:52:43.000000000,78.84,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",228,Iwatsuki,00s
398,399,DANNY_ISOM,DANNY.ISOM@sakilacustomer.org,0 days 06:52:43.000000000,91.78999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",39,Atinsk,00s
399,400,BRYAN_HARDISON,BRYAN.HARDISON@sakilacustomer.org,0 days 06:52:43.000000000,124.71999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",44,Bag,00s
400,401,TONY_CARRANZA,TONY.CARRANZA@sakilacustomer.org,0 days 06:52:43.000000000,74.77999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",375,Okara,00s
401,402,LUIS_YANEZ,LUIS.YANEZ@sakilacustomer.org,0 days 06:52:43.000000000,79.8,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",135,Dallas,00s
402,403,MIKE_WAY,MIKE.WAY@sakilacustomer.org,0 days 06:52:43.000000000,166.65000000000006,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",276,Koriyama,00s
403,404,STANLEY_SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,0 days 06:52:43.000000000,139.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",92,Brest,00s
404,405,LEONARD_SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,0 days 06:52:43.000000000,109.67999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",564,Valparai,00s
405,406,NATHAN_RUNYON,NATHAN.RUNYON@sakilacustomer.org,0 days 06:52:43.000000000,122.67999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",380,Omiya,00s
406,407,DALE_RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,0 days 06:52:43.000000000,112.72999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",524,Tandil,00s
407,408,MANUEL_MURRELL,MANUEL.MURRELL@sakilacustomer.org,0 days 06:52:43.000000000,116.69999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",111,Charlotte Amalie,00s
408,409,RODNEY_MOELLER,RODNEY.MOELLER@sakilacustomer.org,0 days 06:52:43.000000000,104.76999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",437,Rustenburg,00s
409,410,CURTIS_IRBY,CURTIS.IRBY@sakilacustomer.org,0 days 06:52:43.000000000,167.62000000000003,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",230,Jaffna,00s
410,411,NORMAN_CURRIER,NORMAN.CURRIER@sakilacustomer.org,0 days 06:52:43.000000000,80.74,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",141,Deba Habe,00s
411,412,ALLEN_BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,0 days 06:52:43.000000000,85.78999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",430,Richmond Hill,00s
412,413,MARVIN_YEE,MARVIN.YEE@sakilacustomer.org,0 days 06:52:43.000000000,75.79,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",117,Cianjur,00s
413,414,VINCENT_RALSTON,VINCENT.RALSTON@sakilacustomer.org,0 days 06:52:43.000000000,105.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",208,Hoshiarpur,00s
414,415,GLENN_PULLEN,GLENN.PULLEN@sakilacustomer.org,0 days 06:52:43.000000000,93.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",71,Berhampore (Baharampur),00s
415,416,JEFFERY_PINSON,JEFFERY.PINSON@sakilacustomer.org,0 days 06:52:43.000000000,121.68999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",19,Allende,00s
416,417,TRAVIS_ESTEP,TRAVIS.ESTEP@sakilacustomer.org,0 days 06:52:43.000000000,110.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",23,Amersfoort,00s
417,418,JEFF_EAST,JEFF.EAST@sakilacustomer.org,0 days 06:52:43.000000000,107.69999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",134,Dadu,00s
418,419,CHAD_CARBONE,CHAD.CARBONE@sakilacustomer.org,0 days 06:52:43.000000000,89.75,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",16,al-Qatif,00s
419,420,JACOB_LANCE,JACOB.LANCE@sakilacustomer.org,0 days 06:52:43.000000000,79.78999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",450,San Felipe de Puerto Plata,00s
420,421,LEE_HAWKS,LEE.HAWKS@sakilacustomer.org,0 days 06:52:43.000000000,119.72999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",264,Katihar,00s
421,422,MELVIN_ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,0 days 06:52:43.000000000,97.73999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",155,El Monte,00s
422,423,ALFRED_CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,0 days 06:52:43.000000000,120.73999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",416,Pudukkottai,00s
423,424,KYLE_SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,0 days 06:52:43.000000000,110.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",293,Laohekou,00s
424,425,FRANCIS_SIKES,FRANCIS.SIKES@sakilacustomer.org,0 days 06:52:43.000000000,104.73999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",465,Sawhaj,00s
425,426,BRADLEY_MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,0 days 06:52:43.000000000,126.72999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",468,Shanwei,00s
426,427,JESUS_MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,0 days 06:52:43.000000000,114.75999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",452,San Juan Bautista Tuxtepec,00s
427,428,HERBERT_KRUGER,HERBERT.KRUGER@sakilacustomer.org,0 days 06:52:43.000000000,78.79999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",418,Purnea (Purnia),00s
428,429,FREDERICK_ISBELL,FREDERICK.ISBELL@sakilacustomer.org,0 days 06:52:43.000000000,105.78999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",189,Guaruj,00s
429,430,RAY_HOULE,RAY.HOULE@sakilacustomer.org,0 days 06:52:43.000000000,79.77999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",510,Syktyvkar,00s
430,431,JOEL_FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,0 days 06:52:43.000000000,95.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",547,Tsuyama,00s
431,432,EDWIN_BURK,EDWIN.BURK@sakilacustomer.org,0 days 06:52:43.000000000,116.76999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",150,Dzerzinsk,00s
432,433,DON_BONE,DON.BONE@sakilacustomer.org,0 days 06:52:43.000000000,133.74999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",501,Sucre,00s
433,434,EDDIE_TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,0 days 06:52:43.000000000,128.72999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",364,Newcastle,00s
434,435,RICKY_SHELBY,RICKY.SHELBY@sakilacustomer.org,0 days 06:52:43.000000000,91.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",351,Naala-Porto,00s
435,436,TROY_QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,0 days 06:52:43.000000000,144.7,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",391,Ozamis,00s
436,437,RANDALL_NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,0 days 06:52:43.000000000,99.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",249,Junan,00s
437,438,BARRY_LOVELACE,BARRY.LOVELACE@sakilacustomer.org,0 days 06:52:43.000000000,134.66999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",565,Vancouver,00s
438,439,ALEXANDER_FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,0 days 06:52:43.000000000,151.64,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",290,La Romana,00s
439,440,BERNARD_COLBY,BERNARD.COLBY@sakilacustomer.org,0 days 06:52:43.000000000,88.77999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",272,Kitwe,00s
440,441,MARIO_CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,0 days 06:52:43.000000000,112.71999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",70,Bergamo,00s
441,442,LEROY_BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,0 days 06:52:43.000000000,118.67999999999992,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",144,Dhule (Dhulia),00s
442,443,FRANCISCO_SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,0 days 06:52:43.000000000,98.77999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",59,Batna,00s
443,444,MARCUS_HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,0 days 06:52:43.000000000,115.69999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",540,Tongliao,00s
444,445,MICHEAL_FORMAN,MICHEAL.FORMAN@sakilacustomer.org,0 days 06:52:43.000000000,102.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",486,So Leopoldo,00s
445,446,THEODORE_CULP,THEODORE.CULP@sakilacustomer.org,0 days 06:52:43.000000000,116.68999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",530,Tartu,00s
446,447,CLIFFORD_BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,0 days 06:52:43.000000000,113.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",161,Escobar,00s
447,448,MIGUEL_BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,0 days 06:52:43.000000000,135.70999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",554,Uluberia,00s
448,449,OSCAR_AQUINO,OSCAR.AQUINO@sakilacustomer.org,0 days 06:52:43.000000000,99.79999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",352,Nabereznyje Telny,00s
449,450,JAY_ROBB,JAY.ROBB@sakilacustomer.org,0 days 06:52:43.000000000,89.73999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",160,Erlangen,00s
450,451,JIM_REA,JIM.REA@sakilacustomer.org,0 days 06:52:43.000000000,128.66999999999993,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",481,Sirjan,00s
451,452,TOM_MILNER,TOM.MILNER@sakilacustomer.org,0 days 06:52:43.000000000,107.67999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",509,Surakarta,00s
452,453,CALVIN_MARTEL,CALVIN.MARTEL@sakilacustomer.org,0 days 06:52:43.000000000,111.76999999999995,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",154,El Fuerte,00s
453,454,ALEX_GRESHAM,ALEX.GRESHAM@sakilacustomer.org,0 days 06:52:43.000000000,151.67,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",3,Abu Dhabi,00s
454,455,JON_WILES,JON.WILES@sakilacustomer.org,0 days 06:52:43.000000000,87.75999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",326,Maracabo,00s
455,456,RONNIE_RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,0 days 06:52:43.000000000,100.74999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",556,Uruapan,00s
456,457,BILL_GAVIN,BILL.GAVIN@sakilacustomer.org,0 days 06:52:43.000000000,114.71999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",153,El Alto,00s
457,458,LLOYD_DOWD,LLOYD.DOWD@sakilacustomer.org,0 days 06:52:43.000000000,66.81000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",600,Ziguinchor,00s
458,459,TOMMY_COLLAZO,TOMMY.COLLAZO@sakilacustomer.org,0 days 06:52:43.000000000,186.62000000000006,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",435,Rockford,00s
459,460,LEON_BOSTIC,LEON.BOSTIC@sakilacustomer.org,0 days 06:52:43.000000000,109.74999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",532,Tegal,00s
460,461,DEREK_BLAKELY,DEREK.BLAKELY@sakilacustomer.org,0 days 06:52:43.000000000,97.71999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",423,Qomsheh,00s
461,462,WARREN_SHERROD,WARREN.SHERROD@sakilacustomer.org,0 days 06:52:43.000000000,159.67,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",170,Florencia,00s
462,463,DARRELL_POWER,DARRELL.POWER@sakilacustomer.org,0 days 06:52:43.000000000,91.74999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",182,Gingoog,00s
463,464,JEROME_KENYON,JEROME.KENYON@sakilacustomer.org,0 days 06:52:43.000000000,73.84,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",558,Usolje-Sibirskoje,00s
464,465,FLOYD_GANDY,FLOYD.GANDY@sakilacustomer.org,0 days 06:52:43.000000000,69.83000000000001,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",196,Halifax,00s
465,466,LEO_EBERT,LEO.EBERT@sakilacustomer.org,0 days 06:52:43.000000000,104.76999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",428,Rancagua,00s
466,467,ALVIN_DELOACH,ALVIN.DELOACH@sakilacustomer.org,0 days 06:52:43.000000000,139.70999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",595,Zapopan,00s
467,468,TIM_CARY,TIM.CARY@sakilacustomer.org,0 days 06:52:43.000000000,175.61000000000004,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",145,Dongying,00s
468,469,WESLEY_BULL,WESLEY.BULL@sakilacustomer.org,0 days 06:52:43.000000000,177.60000000000002,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",129,Cuauhtmoc,00s
469,470,GORDON_ALLARD,GORDON.ALLARD@sakilacustomer.org,0 days 06:52:43.000000000,160.67999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",78,Bijapur,00s
470,471,DEAN_SAUER,DEAN.SAUER@sakilacustomer.org,0 days 06:52:43.000000000,109.72999999999998,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",388,Ourense (Orense),00s
471,472,GREG_ROBINS,GREG.ROBINS@sakilacustomer.org,0 days 06:52:43.000000000,141.69999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",206,Hodeida,00s
472,473,JORGE_OLIVARES,JORGE.OLIVARES@sakilacustomer.org,0 days 06:52:43.000000000,134.65999999999994,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",244,Johannesburg,00s
473,474,DUSTIN_GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,0 days 06:52:43.000000000,100.73999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",359,Nam Dinh,00s
474,475,PEDRO_CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,0 days 06:52:43.000000000,103.75999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",301,Lhokseumawe,00s
475,476,DERRICK_BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,0 days 06:52:43.000000000,95.77999999999999,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",158,Emmen,00s
476,477,DAN_PAINE,DAN.PAINE@sakilacustomer.org,0 days 06:52:43.000000000,109.77999999999996,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",385,ostka,00s
477,478,LEWIS_LYMAN,LEWIS.LYMAN@sakilacustomer.org,0 days 06:52:43.000000000,86.81,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",179,Gatineau,00s
478,479,ZACHARY_HITE,ZACHARY.HITE@sakilacustomer.org,0 days 06:52:43.000000000,146.69,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",500,Stockport,00s
479,480,COREY_HAUSER,COREY.HAUSER@sakilacustomer.org,0 days 06:52:43.000000000,101.77999999999997,"English,Italian,Japanese,Mandarin,French","Sports,Sci-Fi,Animation,Drama,Comedy",36,Ashqelon,00s
